is_an_id,time1,float2,time3,str4
8849,01/12/1985 11:03 PM,602348.984752,08/14/1983 10:44 PM,vay2J
8850,06/10/1985 11:39 AM,154483.326672,12/09/1974 04:52 AM,RJMbA
8851,12/02/1972 02:19 PM,150649.72996,01/18/1983 05:46 AM,5KR9
8852,03/11/1979 12:57 AM,785010.864657,07/31/1982 07:48 PM,hDU
8853,01/04/1980 05:20 PM,535255.303322,01/18/1983 10:56 AM,Qt
8854,05/06/1978 09:04 PM,631450.662666,06/11/1991 02:43 AM,W1po2
8855,10/27/1973 10:39 AM,585308.681663,07/10/1980 06:27 PM,jMIpV
8856,07/01/1983 10:51 AM,929825.984441,09/17/1992 06:59 PM,jqW
8857,03/11/1983 02:12 AM,671727.246174,02/09/1987 12:36 PM,P5i
8858,07/02/1995 09:38 PM,134851.129195,05/04/1987 06:08 PM,Dg
8859,04/21/2009 01:44 AM,184345.10657,04/18/2004 07:31 PM,bn
8860,02/07/1980 07:34 PM,890607.640559,03/18/1971 05:13 AM,ByKo
8861,11/03/1991 05:06 AM,213360.979863,05/22/1987 08:05 PM,uc
8862,06/20/2011 08:55 PM,338969.121913,10/25/1997 08:39 AM,bEu
8863,11/10/1990 05:55 AM,119991.853852,04/08/2012 06:45 AM,PuBH
8864,02/28/1992 10:18 AM,783416.053146,07/09/1977 12:04 AM,k8
8865,09/30/1992 03:50 PM,817347.354868,10/02/2002 11:23 AM,cd
8866,08/23/1979 04:37 PM,984412.938217,06/17/1980 09:41 PM,RBG
8867,02/15/1998 05:02 PM,532136.995541,06/16/2009 10:43 PM,QF
8868,01/25/1984 04:50 AM,754988.002941,12/23/2010 12:50 PM,y
8869,01/02/1990 04:20 AM,963475.186739,07/17/1991 08:31 AM,I
8870,11/27/2001 02:12 AM,675916.976473,08/14/1979 03:32 PM,9f4
8871,09/17/1986 08:49 AM,209476.061861,11/17/2010 07:07 PM,b
8872,08/15/1994 11:36 PM,179175.915832,08/05/2013 07:19 AM,p
8873,11/11/1977 02:05 AM,158266.577832,07/12/2004 02:28 AM,gb
8874,08/03/2003 02:08 PM,852012.98618,03/28/1982 12:41 AM,SiIM
8875,02/23/1993 06:02 AM,646333.501416,08/12/1970 05:59 PM,5Keo
8876,07/14/1982 05:02 AM,361542.824252,06/16/2003 12:33 PM,x4w
8877,12/07/1974 08:08 PM,700430.951824,10/27/1973 08:13 AM,qf
8878,11/06/1996 05:06 AM,810019.483231,03/30/1983 10:02 PM,a
8879,05/10/2013 02:19 AM,476777.633207,07/20/1971 11:06 PM,z
8880,06/29/1983 10:58 PM,858944.078336,11/18/1985 12:06 AM,G2
8881,07/09/2004 12:13 PM,952105.736949,10/20/1973 05:22 AM,uv6q
8882,01/04/1992 06:13 PM,975620.778001,08/23/2003 07:57 AM,y
8883,02/10/1989 12:05 AM,189865.896762,06/19/2014 07:37 AM,znW
8884,01/29/1973 10:31 PM,878900.319273,09/09/1987 02:54 PM,N
8885,07/19/1999 08:43 AM,171380.222119,02/23/1980 06:11 AM,ece
8886,10/11/1971 05:58 AM,728248.885927,11/25/2001 08:21 PM,SVpu
8887,12/25/1980 12:48 AM,801439.668883,03/03/1983 08:38 AM,a
8888,05/06/1976 02:20 PM,483686.410567,12/17/2003 04:06 PM,gGzl
8889,02/11/2000 02:14 PM,758948.846627,10/19/1972 06:57 AM,UoWD6
8890,03/07/2000 09:00 AM,792895.227386,05/11/1989 05:31 PM,iSxk4
8891,03/28/1999 08:04 PM,60074.2925966,10/30/1977 01:08 AM,YEzfH
8892,06/08/1983 01:28 PM,163559.28391,07/18/1970 07:15 PM,Qbwdt
8893,09/22/1998 03:28 AM,711425.384222,10/01/1989 11:06 PM,HCA
8894,10/02/2010 10:39 PM,411604.69868,10/30/2010 10:38 AM,F
8895,11/04/2000 12:33 PM,11110.7583394,08/23/1980 11:26 AM,EBWPQ
8896,04/23/2008 10:07 AM,901777.090734,02/12/2013 06:42 AM,R
8897,06/12/1991 04:51 PM,273575.016594,04/30/1976 01:36 PM,EvLF
8898,03/29/1976 07:03 AM,234073.278063,04/23/1992 01:07 PM,em
8899,12/20/1988 11:01 PM,492621.540488,06/15/1996 08:48 PM,F
8900,10/10/1993 02:43 PM,166176.443436,10/28/1992 07:12 AM,7g
8901,10/14/1990 04:19 AM,164298.661414,11/06/1979 06:30 PM,Ou
8902,08/11/1996 02:48 AM,751869.175968,01/04/2004 01:04 PM,3BDf
8903,07/28/1998 03:41 AM,796234.795954,02/12/2002 05:44 PM,Aes
8904,09/26/2009 06:32 AM,96032.5713154,04/02/2000 02:16 PM,D
8905,02/20/1975 06:33 PM,644337.476152,07/11/2002 01:31 PM,dT
8906,02/02/1974 02:02 AM,314426.782597,09/20/1991 10:36 PM,mzO
8907,10/13/2000 04:54 PM,728838.751272,06/14/1982 04:23 AM,Ikb8
8908,08/19/1989 01:56 PM,962896.069367,02/05/2013 12:40 AM,6ML
8909,05/22/2014 07:12 AM,659376.521224,06/28/1970 12:50 AM,D75
8910,04/28/2008 01:22 AM,723769.715358,03/23/1993 01:06 AM,Aih2
8911,11/06/1976 05:29 PM,288322.135955,03/19/2014 02:30 AM,4h
8912,12/10/1990 12:35 AM,633692.82058,02/09/2012 12:41 PM,u6
8913,06/01/1984 06:22 AM,802203.015742,09/02/1985 09:45 AM,5
8914,05/28/2002 12:42 PM,854958.437792,07/09/2007 03:00 AM,4Qg
8915,10/24/1997 12:13 AM,331900.393585,11/07/2012 08:18 AM,P72
8916,06/12/2011 04:37 AM,658830.013372,06/15/2010 07:39 AM,ZKUjH
8917,02/25/1975 05:46 PM,699584.187255,08/01/2000 09:17 PM,zW
8918,06/06/1992 02:11 AM,613055.22661,12/15/2010 12:32 PM,Oh
8919,02/28/2007 05:09 AM,481005.458039,09/30/2002 08:19 AM,W
8920,01/27/1994 11:25 PM,173158.907152,11/14/1998 06:14 AM,FtAqc
8921,11/08/2010 10:27 AM,914761.192765,07/15/1974 03:06 AM,h9L
8922,08/05/2012 08:24 AM,691027.769413,04/01/1985 05:53 PM,mv
8923,03/12/1982 07:35 AM,580425.572378,02/23/1995 05:14 AM,gKcZQ
8924,11/19/2013 06:17 AM,693761.538403,01/06/1974 10:35 PM,Edr
8925,11/18/1974 07:26 AM,969468.809507,12/18/1978 02:11 PM,J
8926,12/17/1994 07:39 PM,445340.705175,11/30/1994 10:22 AM,x2
8927,01/01/1981 04:16 AM,997908.839391,02/21/2004 02:05 AM,Ih
8928,02/25/2002 08:03 PM,153755.302738,10/27/1979 03:45 PM,K
8929,10/27/1981 04:19 PM,998730.278855,07/11/1990 04:44 PM,1yo
8930,07/22/1975 07:31 PM,797860.589345,03/02/1974 03:57 AM,e
8931,10/29/1979 04:31 AM,435924.908082,09/24/1993 11:48 AM,5
8932,10/19/1974 03:20 PM,871541.510134,03/03/1986 07:39 AM,oN8mA
8933,12/12/1995 08:07 AM,442985.099213,03/20/1981 01:32 PM,XXM
8934,04/04/1997 12:21 AM,146034.811329,03/09/2000 12:57 AM,u
8935,09/01/1999 10:28 PM,20906.8387089,07/23/1999 09:55 PM,aMR
8936,07/05/1985 04:39 AM,60972.8312868,01/27/1988 11:47 AM,D
8937,08/22/2011 05:32 PM,342066.931301,06/13/2012 08:49 AM,Qkx6
8938,11/17/1984 09:44 AM,165572.000925,04/13/1971 05:53 AM,krzh
8939,04/26/1986 02:28 AM,906674.412705,05/22/1986 02:14 AM,rdcZ
8940,05/18/1970 12:08 PM,585942.641868,02/20/1995 10:51 PM,3nR2Z
8941,06/14/1978 10:00 PM,340047.794105,01/29/1987 07:05 AM,uIL
8942,11/21/1994 10:41 AM,589418.883035,08/29/1991 04:16 AM,2Ov6
8943,12/09/1978 10:31 AM,944164.025253,05/08/1972 01:11 PM,4Ov
8944,09/22/1970 09:23 PM,474451.135226,11/19/2000 04:15 AM,P8
8945,04/23/1976 02:23 PM,553708.981743,01/29/1977 05:09 AM,6tOC
8946,02/19/2013 03:39 PM,163344.77125,10/17/2005 01:35 PM,5VH
8947,01/09/1970 04:29 PM,557366.750752,04/02/1981 08:05 PM,tZ
8948,10/20/1999 07:29 AM,134912.517219,06/20/1978 08:18 AM,DjZ
8949,05/15/1985 03:32 PM,661326.393669,12/13/2010 04:31 PM,j
8950,06/29/1975 06:25 PM,388948.718751,03/29/1978 09:39 PM,MG
8951,07/09/1998 11:56 AM,715461.879547,05/25/1980 09:24 AM,d
8952,11/12/1993 12:16 PM,65771.2126913,07/12/2003 05:57 AM,qDf
8953,11/21/1985 01:17 PM,147444.811868,12/22/1996 07:53 AM,I
8954,01/13/2010 03:57 AM,387153.376689,06/16/2012 01:48 PM,i
8955,02/20/2011 04:43 AM,354477.706648,02/20/1991 01:05 AM,k
8956,07/07/2005 02:48 AM,13613.5925692,11/19/1981 08:42 PM,NOzsu
8957,10/17/2009 10:42 AM,715109.176415,06/14/1977 08:34 AM,M
8958,04/15/1994 04:26 PM,493170.49632,03/12/1970 08:39 AM,plVWG
8959,01/25/1976 01:15 PM,353856.801416,06/29/1982 08:42 AM,V
8960,12/12/1986 05:50 AM,294624.816554,05/09/2010 11:35 AM,x
8961,03/06/1988 06:37 PM,302357.536801,11/21/2005 07:27 PM,MHtW
8962,03/13/1984 12:57 AM,751407.25057,04/25/1980 03:33 AM,w
8963,08/28/1978 04:13 PM,240086.61586,03/10/2013 10:40 PM,Qz
8964,08/25/1974 07:40 AM,328604.242007,12/27/1978 09:01 AM,oH
8965,10/26/1991 11:30 PM,549462.918935,02/18/1982 03:55 PM,Gx
8966,09/07/1974 11:08 PM,709039.197329,03/07/1994 08:01 AM,Zmlkk
8967,08/30/1997 10:34 AM,221849.317678,05/12/1996 03:06 PM,B3o
8968,12/23/2001 06:13 AM,312796.456385,04/22/1984 10:27 AM,rI8
8969,01/25/2009 10:39 AM,321470.125281,06/30/1986 09:51 AM,u
8970,08/12/1998 01:41 PM,363873.596963,07/03/2007 06:37 AM,j
8971,05/11/1994 02:44 AM,433385.876146,02/17/1996 02:10 PM,3837R
8972,11/05/1998 02:39 PM,741062.769574,03/05/2000 09:27 AM,A
8973,06/12/2004 06:00 AM,197341.675324,11/28/1982 05:51 AM,l
8974,07/22/1989 08:44 AM,780558.092489,10/11/1990 10:43 PM,4T
8975,03/24/2011 01:03 PM,906688.211984,10/21/1972 02:45 PM,Op
8976,03/19/1975 03:06 AM,42722.3231272,05/24/1981 01:22 PM,SWoPD
8977,06/12/2005 11:07 AM,164114.812508,04/26/1986 08:13 PM,Ik
8978,04/06/2012 09:09 AM,397175.957425,03/30/2014 08:06 PM,OIx6V
8979,07/31/2009 07:27 AM,421240.359627,09/01/2013 05:29 AM,by
8980,08/03/2007 07:52 AM,723840.765186,07/03/1994 11:41 AM,N
8981,03/25/1982 06:27 AM,453809.104364,08/04/2001 03:59 PM,By3
8982,07/25/2010 08:32 AM,49642.0302659,10/10/1971 09:06 PM,HvfjA
8983,01/06/2011 02:39 PM,949907.471609,07/02/1972 04:35 PM,2ItSk
8984,02/16/1979 05:34 AM,372184.62642,09/21/1993 08:10 AM,g
8985,07/13/2002 11:32 AM,834338.961238,05/01/2013 01:23 AM,bh67
8986,04/17/2009 12:19 AM,718187.535262,11/06/2013 10:51 PM,yTF
8987,02/20/1988 02:01 AM,936931.773273,01/29/1972 12:09 PM,iq9fw
8988,04/28/1998 12:42 AM,461651.25599,05/01/2004 08:22 AM,i
8989,06/08/2008 10:21 AM,334730.277998,05/20/1994 07:33 PM,fC
8990,06/03/2011 06:27 PM,671883.157772,02/13/2010 06:10 PM,Fpq
8991,12/26/1989 10:28 AM,611478.400149,06/26/1983 01:14 PM,z
8992,09/25/2008 07:05 AM,241960.932747,03/07/1979 01:34 AM,rTNy
8993,04/04/1985 06:07 PM,331589.013359,10/01/1999 03:18 AM,yCx
8994,02/27/1974 03:51 AM,852954.548762,06/06/2004 09:07 AM,KcoFl
8995,07/13/2007 02:08 AM,570378.447827,04/20/1993 07:02 AM,FB
8996,02/03/1988 03:49 PM,207058.202384,04/30/2012 02:30 AM,xkM9r
8997,02/02/1994 02:45 AM,50361.0041313,10/12/1978 06:46 AM,8osu
8998,10/03/1972 06:31 AM,886312.01768,12/02/1981 07:21 PM,5l
8999,01/12/1991 10:05 AM,363698.614037,04/01/2000 08:58 PM,Eg9
9000,11/23/2002 02:24 AM,281484.056085,07/07/1985 08:24 AM,2qrj
9001,07/28/1990 01:15 AM,574452.307265,02/05/1975 11:50 AM,L
9002,06/26/2006 09:37 PM,604755.991677,12/17/1978 02:58 AM,OE
9003,07/24/1994 05:35 AM,637199.235365,12/13/1974 10:05 AM,tR
9004,01/09/2003 09:53 AM,855108.669725,04/24/2014 08:00 PM,oTnmU
9005,01/02/2007 09:26 PM,401046.573645,09/17/1975 03:01 AM,LW2
9006,10/28/1974 07:52 AM,41015.2136096,12/03/1980 10:52 PM,1
9007,01/31/2014 07:06 PM,774088.184035,08/20/1984 07:47 PM,YMkIn
9008,02/24/1981 12:29 AM,228050.7167,04/01/2006 10:54 PM,sS
9009,02/15/1993 09:08 PM,51295.8606828,08/30/1987 08:33 AM,Yc8D
9010,12/15/2010 12:12 PM,23788.9349791,04/11/2001 09:34 AM,fU
9011,01/26/2001 01:39 AM,894383.381638,05/13/1990 01:10 AM,K2
9012,10/30/1973 02:06 PM,896614.614194,05/09/1992 08:25 PM,wXwM
9013,05/03/1980 11:35 PM,940458.116684,01/21/2008 10:12 AM,2Uj
9014,11/05/1997 07:46 AM,259873.972441,01/26/1997 08:21 AM,sLN
9015,10/25/1998 01:26 PM,775408.71085,09/23/1975 01:21 PM,apc
9016,12/29/1989 12:26 PM,50196.9521128,10/14/1979 07:12 AM,jm7
9017,07/23/1993 09:19 PM,227237.263008,04/30/2013 08:57 AM,4
9018,08/01/1979 11:12 PM,260828.299646,11/08/2005 07:43 PM,7UW
9019,04/09/2009 08:03 AM,218843.468889,09/07/2013 03:29 PM,hTHi
9020,06/03/1998 02:52 PM,908826.178893,03/20/1987 03:37 AM,Le
9021,11/06/1990 11:57 PM,332339.381255,12/20/2013 11:43 PM,sm3V
9022,08/10/1994 05:04 AM,876432.544288,01/09/2001 03:14 AM,xISJ
9023,07/13/1991 03:10 AM,808509.991751,06/28/1995 01:45 AM,8
9024,03/06/1976 12:12 PM,712920.600774,07/22/1977 01:55 AM,Eb
9025,10/14/2005 04:52 AM,516854.598959,01/16/2014 07:25 AM,HImTH
9026,01/18/2012 02:34 AM,258873.689075,05/24/1988 05:38 PM,pCsH
9027,03/16/1981 04:26 AM,829778.368712,02/13/2007 09:55 AM,xwcGO
9028,05/04/1983 08:11 PM,48848.3492838,06/22/1978 04:41 AM,zcb
9029,05/02/1998 02:18 PM,114664.525158,05/27/2003 02:57 AM,n8
9030,04/13/1998 02:11 AM,650863.39536,11/24/2005 04:42 PM,YXOxW
9031,08/13/1996 10:01 AM,724057.091546,07/07/1974 07:09 AM,KUthb
9032,02/06/2000 10:38 AM,267254.221377,05/27/1980 04:27 AM,g7t
9033,07/12/1974 04:22 AM,222177.878603,02/24/1979 11:21 AM,LHjZG
9034,12/07/1990 05:45 AM,541321.766393,09/09/1994 12:05 AM,DJu
9035,10/31/2000 09:36 PM,134021.521441,01/27/1978 08:24 PM,h
9036,03/19/1992 02:57 PM,514172.696745,06/18/2011 09:22 AM,j
9037,06/19/1988 07:35 PM,952286.138989,09/10/2000 10:27 AM,S1v
9038,11/15/1994 02:26 AM,289823.438637,08/31/1994 01:46 AM,phs
9039,06/01/1995 11:46 AM,191942.247573,09/19/2000 10:59 AM,pQD
9040,03/19/1994 09:49 AM,841052.745784,06/30/1986 05:19 PM,w
9041,06/25/1985 03:10 PM,567536.942125,12/08/1970 05:00 PM,V
9042,08/11/1981 06:52 PM,297515.967155,11/30/1984 02:23 AM,Q
9043,06/01/1974 06:42 PM,193487.975846,11/07/1974 11:49 AM,1fr
9044,06/27/1973 04:43 PM,942647.803918,06/08/2009 11:28 PM,nX
9045,06/09/2014 07:25 PM,683590.221099,10/15/1990 06:04 PM,8b
9046,12/20/1993 06:43 PM,454436.823556,08/19/1981 07:02 PM,7URv
9047,01/25/1973 04:34 AM,559025.464597,02/07/1997 03:30 PM,QGMo
9048,10/08/1996 06:19 AM,104463.778141,01/27/1986 01:48 AM,8G
9049,04/18/2003 07:10 PM,639571.081568,06/04/1987 07:47 AM,l3S
9050,01/16/2007 08:50 AM,324696.811743,10/04/2005 01:05 AM,ZI
9051,11/26/1985 02:55 PM,134632.487946,08/23/2003 11:33 PM,ANh6h
9052,10/05/2014 04:17 PM,999234.648342,01/15/1987 04:38 AM,Feoc
9053,03/16/1978 03:45 AM,693782.723158,05/11/2013 02:43 AM,8O
9054,10/15/1997 07:11 AM,787064.838323,03/23/1977 06:34 PM,NFym
9055,12/24/1996 09:47 AM,270254.344455,10/08/1978 04:32 AM,cVD
9056,09/29/1982 02:22 PM,656032.504241,06/22/1974 05:21 PM,eWHic
9057,06/23/1991 02:54 PM,566983.212122,01/10/1992 07:42 AM,MX
9058,06/25/1982 04:03 PM,506867.203743,01/13/1982 03:21 AM,kGB9
9059,02/28/2009 02:58 PM,98148.1235341,11/12/2011 12:14 PM,EO
9060,08/16/1993 01:49 AM,198533.62013,01/04/1978 08:54 PM,BBU
9061,09/03/1987 01:31 PM,973973.266399,12/09/2008 02:40 AM,14v
9062,02/20/1975 03:04 AM,836137.398136,01/12/1998 02:21 AM,rJwW
9063,11/03/1995 03:58 PM,196700.129263,07/10/2001 01:17 PM,V
9064,01/31/1982 02:40 AM,744199.162192,11/11/1987 08:44 PM,pm
9065,08/11/2002 10:23 PM,615013.811263,03/06/2006 11:43 AM,ajxUe
9066,05/01/2008 02:02 PM,824165.490833,02/29/1972 08:44 AM,6xIH
9067,01/26/1974 08:26 PM,665523.291123,08/18/1978 06:23 PM,5YA2s
9068,01/16/1970 01:58 AM,739513.665543,10/24/1971 06:56 PM,K7x
9069,08/16/1986 05:35 PM,397153.317023,06/27/1977 04:36 PM,PuTY8
9070,06/18/1973 06:39 PM,248974.336303,02/28/1979 08:20 PM,iRjdN
9071,04/11/2000 09:24 PM,301382.603257,06/03/1988 05:15 AM,f
9072,12/08/1998 06:49 AM,593113.950573,06/27/2004 06:09 AM,vgD
9073,06/24/2006 12:37 PM,55016.5735664,06/26/1980 04:23 AM,JkuI
9074,02/09/1993 12:17 AM,843647.014147,08/21/1977 06:14 AM,2H7
9075,04/14/2008 04:53 AM,39603.8235985,05/27/1992 12:37 PM,RZcfP
9076,06/01/1991 11:28 AM,76230.7966537,02/05/2001 03:22 AM,w
9077,07/06/2014 04:41 AM,254476.686037,09/11/1995 03:31 AM,wAFO
9078,07/28/1983 02:18 PM,405736.583723,06/12/1973 01:26 AM,HEqP
9079,03/23/1991 09:52 PM,191201.824163,02/09/2002 06:37 AM,CWpxQ
9080,03/29/1983 02:19 AM,514117.733675,11/22/2011 10:26 AM,OJ
9081,05/24/1983 12:11 AM,198686.359069,01/17/2005 01:53 AM,K
9082,04/18/1983 05:12 PM,792357.937608,04/09/1998 05:49 PM,aNQW
9083,12/17/1977 08:04 PM,947586.159074,12/10/1985 03:40 AM,pf
9084,09/08/2014 11:26 PM,79065.1230242,01/08/2005 02:23 PM,Ac
9085,08/15/2003 08:28 PM,31161.0540237,07/04/2010 10:27 PM,La
9086,04/22/1998 11:44 PM,452924.521723,02/25/1979 11:55 PM,zWwbe
9087,03/24/2010 03:56 PM,601337.177916,06/19/2014 09:01 PM,2gI1K
9088,06/01/1986 09:11 PM,490399.676179,02/22/1999 05:08 PM,xsV7
9089,01/19/2006 07:12 AM,382938.153292,06/18/2004 10:23 PM,2Y
9090,03/04/2003 04:38 AM,996543.752327,02/21/1985 10:58 PM,S
9091,02/18/1988 05:33 AM,835808.149587,06/01/2008 01:55 AM,vHxP8
9092,05/26/1983 01:18 AM,212947.043588,09/19/1995 03:08 PM,uJhQc
9093,06/11/1997 04:42 PM,25844.4623481,01/31/1999 01:53 PM,vA2
9094,05/15/1984 08:57 PM,59859.0562386,08/10/2013 08:57 PM,NR
9095,05/09/2013 10:27 AM,718641.8071,06/03/1999 09:46 PM,r
9096,07/27/2004 04:46 PM,817449.162533,02/20/2005 05:01 PM,xY7q
9097,10/12/1977 08:18 AM,64640.330499,11/22/1985 02:20 AM,V
9098,12/23/2011 03:18 PM,886947.896495,04/27/2004 06:13 PM,obs
9099,04/19/2005 02:51 AM,261721.116591,06/19/2013 02:59 PM,TtiBW
9100,01/18/1972 05:17 AM,275527.382193,10/10/2010 03:38 PM,PSz
9101,09/20/1995 04:11 AM,614576.606458,04/20/1982 06:35 PM,snmME
9102,09/24/1995 12:43 AM,644695.238097,11/21/2011 06:08 AM,U3C
9103,12/12/1975 09:00 PM,982987.490254,09/06/1991 04:46 PM,g
9104,06/08/2000 09:01 PM,677744.134892,11/07/1988 07:08 AM,e8ut1
9105,07/23/2012 05:58 AM,554470.549151,05/21/1992 06:24 AM,deYe
9106,06/25/1976 06:13 AM,98384.6139962,07/29/2004 10:42 PM,ow
9107,03/30/2007 07:43 AM,166096.215774,03/08/2000 12:56 AM,d
9108,12/07/1986 08:02 AM,715367.016452,09/12/1996 01:44 AM,CN24
9109,01/01/2010 01:47 PM,854506.838686,10/05/1977 12:37 PM,Y3GLg
9110,06/01/1973 07:52 PM,849703.566425,02/15/1996 08:32 AM,l
9111,04/24/2010 01:40 AM,327348.043343,05/31/1984 09:36 PM,Xu7z
9112,05/02/1997 12:35 AM,782188.125714,03/12/1977 06:26 AM,VGl
9113,02/22/1992 12:00 PM,150076.12696,02/22/2000 12:26 PM,sJOO6
9114,03/07/1982 02:33 AM,757325.739051,10/26/2007 10:21 PM,A
9115,08/09/2008 02:16 PM,692406.42568,04/18/1984 10:22 PM,XGsQ
9116,01/23/1998 12:17 PM,756738.604617,12/15/1975 12:11 AM,7K
9117,02/29/1972 02:07 PM,648622.594875,06/02/1980 04:48 AM,2
9118,04/28/1979 01:21 AM,911868.633141,10/03/1994 11:41 PM,N3YGl
9119,12/27/1985 10:22 AM,862752.406299,05/06/2008 11:53 AM,GbN
9120,05/31/1998 11:26 AM,518708.78207,07/18/1987 08:35 PM,Ak
9121,02/17/1996 08:52 PM,780540.319521,03/16/2006 08:17 AM,PuKOB
9122,10/23/1970 11:31 PM,542016.828883,05/04/2010 07:00 PM,JQ5Vp
9123,06/01/1980 02:12 PM,381378.935728,09/07/1998 09:32 AM,Inj
9124,08/28/1977 03:04 AM,126926.187605,01/26/1971 04:18 PM,PKkU
9125,11/08/1973 06:07 PM,641529.234641,06/13/2014 03:42 AM,fxW2
9126,02/16/1985 09:16 AM,479917.780022,10/28/1998 07:06 AM,83Gt5
9127,07/25/1998 02:54 AM,663992.742561,08/12/1988 04:47 AM,SNF
9128,05/17/1975 06:01 PM,976559.883299,06/01/1974 05:49 AM,fTdX
9129,02/13/2010 04:12 AM,921051.9902,12/09/2010 10:48 PM,M
9130,01/03/1976 10:21 PM,146293.850583,09/18/2006 11:50 AM,dYoi8
9131,02/11/1987 04:05 AM,81095.192313,11/26/1988 04:09 PM,nZU
9132,10/24/2001 06:17 AM,226335.671082,07/29/2008 09:31 PM,LbN1
9133,02/10/2006 10:52 PM,503760.228532,08/26/2001 09:58 PM,Nj4
9134,03/16/1998 03:59 AM,389594.255079,05/28/1984 01:07 PM,iV
9135,10/23/2002 08:04 AM,426355.665155,11/18/1991 01:23 AM,M
9136,04/07/2002 09:04 AM,370893.351776,12/07/1991 08:34 PM,RUY
9137,07/24/2011 07:14 PM,285325.607585,08/28/1980 11:06 PM,fOM
9138,08/14/1980 11:15 PM,603401.478103,08/17/1976 03:11 PM,lpo
9139,05/28/2013 05:35 AM,712035.254624,04/18/1994 03:19 AM,2H
9140,02/27/2004 11:34 AM,455847.011758,11/18/1995 04:11 PM,f7
9141,12/07/1978 09:07 PM,154908.2921,03/03/1981 05:01 PM,Vh
9142,04/27/1978 06:33 AM,382059.401158,07/30/1979 08:01 AM,UkCYe
9143,10/08/2011 04:47 AM,477800.366039,02/17/1975 04:17 PM,bdXTF
9144,10/07/1997 04:14 AM,497537.858566,07/06/1984 12:29 PM,ntUN
9145,12/03/1987 10:26 PM,642001.305297,11/06/1981 11:17 AM,Z4atK
9146,09/06/1999 07:41 AM,231540.636607,04/11/1989 11:17 AM,rt7
9147,07/15/1970 09:20 AM,785846.652247,03/10/2007 05:58 PM,5
9148,10/13/1991 12:56 AM,147649.896162,02/01/1989 07:06 PM,kE
9149,07/23/1989 04:47 PM,925520.527713,06/03/2006 03:26 AM,7XEqG
9150,09/18/2003 12:37 AM,170239.521666,05/24/1995 10:17 PM,R71LK
9151,01/19/1994 05:53 PM,957460.913509,03/05/1981 10:49 PM,U
9152,12/07/1971 09:57 PM,348509.177769,01/01/2001 06:03 PM,TGiNu
9153,09/18/1994 05:25 PM,967557.47382,01/24/1988 03:20 PM,HNBBL
9154,04/27/2001 01:24 PM,780733.450925,07/30/1996 05:25 AM,qFYI
9155,08/25/1999 07:55 AM,322411.26837,07/28/1987 08:57 AM,iX
9156,06/10/1979 05:20 PM,760887.156312,10/31/2006 01:00 AM,hqs
9157,07/15/2011 05:05 AM,999221.524397,11/29/1987 03:41 PM,of5
9158,08/05/2003 07:10 AM,482206.503971,07/13/1985 07:41 PM,aUo
9159,01/24/2011 06:29 PM,230889.269697,06/11/1977 02:26 AM,D
9160,08/02/2009 08:58 AM,265988.59629,08/16/1977 07:23 AM,lbvk
9161,06/04/2001 01:05 AM,699167.480952,12/19/2007 01:27 AM,s6S
9162,03/14/1989 01:06 AM,931932.445323,10/29/1975 05:10 AM,Qd
9163,04/04/1970 01:39 AM,171639.439062,10/30/1985 08:32 AM,ZZe
9164,01/23/1994 09:06 PM,377882.538002,02/03/1972 05:19 PM,p
9165,03/15/1990 10:50 PM,724656.928422,05/08/1994 01:33 AM,W
9166,04/22/1988 11:33 AM,634914.209338,03/22/1970 12:03 PM,d5
9167,01/07/1973 06:37 PM,588155.157342,12/16/1972 09:26 PM,t
9168,04/25/1970 04:06 PM,530886.722234,03/01/2013 05:56 PM,FA
9169,11/25/1989 05:00 AM,457925.098222,06/09/2007 05:21 PM,m
9170,08/15/2008 11:42 AM,332742.145542,05/01/1973 09:04 AM,kdpwR
9171,03/28/2000 02:09 PM,978383.050706,06/27/2007 09:46 PM,F2EXi
9172,12/10/2004 08:38 PM,5860.69266111,02/05/1992 07:13 AM,w
9173,08/17/1977 01:10 AM,486784.098427,12/05/1989 04:57 PM,4Ni5
9174,11/29/2004 01:44 AM,777774.952502,10/17/1988 07:56 AM,twXmZ
9175,05/16/2013 11:11 AM,282133.619262,05/13/1993 07:14 PM,KC
9176,08/22/1980 05:52 AM,644980.686271,08/22/1984 08:51 AM,pWn
9177,07/19/1980 07:39 AM,778916.254305,05/30/2014 07:14 PM,dX5G2
9178,06/21/2007 10:09 AM,829486.898457,11/17/2000 05:59 AM,7kM
9179,11/02/2007 05:39 AM,916945.481406,10/31/1998 09:31 AM,z
9180,01/04/2005 04:26 PM,219115.663972,06/03/1983 05:05 PM,8Sfn
9181,10/06/1996 01:02 AM,209529.473399,04/17/1996 08:54 AM,W1v3
9182,12/23/1983 02:07 PM,179642.54027,12/24/1987 02:31 AM,1
9183,11/16/1970 07:43 PM,424355.386194,01/07/2013 04:06 PM,fIh5C
9184,05/03/2002 08:20 PM,598412.567371,03/26/1979 07:30 AM,ku71V
9185,03/18/1996 09:35 AM,414477.037292,02/17/2013 07:07 AM,MzD
9186,11/08/2011 11:09 PM,227863.040729,11/13/1987 10:42 AM,yJv
9187,01/16/1997 06:42 AM,659954.522348,03/15/2014 09:16 AM,OOiF
9188,04/14/1973 06:21 PM,264393.373727,10/20/2011 12:43 PM,YcMG
